device,location,hostname,slaveid,register,condition,type,threshold,level,value,set_pcs_list
儲能櫃1_2,戶外,BESS3_rack02_alert,3,7,rack02充電溫度上限預警,Boolean,1,earlywarning,"BESS3_rack02_status,11,89",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,8,rack02充電溫度下限預警,Boolean,1,earlywarning,"BESS3_rack02_status,11,91",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,9,rack02放電溫度上限預警,Boolean,1,earlywarning,"BESS3_rack02_status,11,89",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,10,rack02放電溫度下限預警,Boolean,1,earlywarning,"BESS3_rack02_status,11,91",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,11,rack02單體溫度上限預警,Boolean,1,earlywarning,"BESS3_rack02_status,11,89",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,12,rack02單體溫度下限預警,Boolean,1,earlywarning,"BESS3_rack02_status,11,91",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,13,rack02環境溫度上限預警,Boolean,1,earlywarning,"BESS3_rack02_status,11,59",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,14,rack02環境溫度下限預警,Boolean,1,earlywarning,"BESS3_rack02_status,11,59",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,15,rack02動力線溫度上限預警,Boolean,1,earlywarning,,
儲能櫃1_2,戶外,BESS3_rack02_alert,3,16,rack02組SOC上限預警,Boolean,1,earlywarning,"BESS3_rack02_status,11,55",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,17,rack02組SOC下限預警,Boolean,1,earlywarning,"BESS3_rack02_status,11,55",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,18,rack02正極絕緣電阻下限預警,Boolean,1,earlywarning,"BESS3_rack02_status,11,61",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,19,rack02負極絕緣電阻下限預警,Boolean,1,earlywarning,"BESS3_rack02_status,11,63",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,20,rack02箱壓差上限預警,Boolean,1,earlywarning,,
儲能櫃1_2,戶外,BESS3_rack02_alert,3,21,rack02箱溫差上限預警,Boolean,1,earlywarning,,
儲能櫃1_2,戶外,BESS3_rack02_alert,3,22,rack02組端電壓上限告警,Boolean,1,warning,"BESS3_rack02_status,11,51",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,23,rack02組端電壓下限告警,Boolean,1,warning,"BESS3_rack02_status,11,51",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,24,rack02充電電流上限告警,Boolean,1,warning,"BESS3_rack02_status,11,53",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,25,rack02放電電流上限告警,Boolean,1,warning,"BESS3_rack02_status,11,53",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,26,rack02單體電壓上限告警,Boolean,1,warning,"BESS3_rack02_status,11,81",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,27,rack02單體電壓下限告警,Boolean,1,warning,"BESS3_rack02_status,11,83",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,28,rack02充電溫度上限告警,Boolean,1,warning,"BESS3_rack02_status,11,89",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,29,rack02充電溫度下限告警,Boolean,1,warning,"BESS3_rack02_status,11,91",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,30,rack02放電溫度上限告警,Boolean,1,warning,"BESS3_rack02_status,11,89",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,31,rack02放電溫度下限告警,Boolean,1,warning,"BESS3_rack02_status,11,91",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,32,rack02單體溫度上限告警,Boolean,1,warning,"BESS3_rack02_status,11,89",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,33,rack02單體溫度下限告警,Boolean,1,warning,"BESS3_rack02_status,11,91",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,34,rack02環境溫度上限告警,Boolean,1,warning,"BESS3_rack02_status,11,59",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,35,rack02環境溫度下限告警,Boolean,1,warning,"BESS3_rack02_status,11,59",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,36,rack02動力線溫度上限告警,Boolean,1,warning,,
儲能櫃1_2,戶外,BESS3_rack02_alert,3,37,rack02組SOC上限告警,Boolean,1,warning,"BESS3_rack02_status,11,55",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,38,rack02組SOC下限告警,Boolean,1,warning,"BESS3_rack02_status,11,55",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,39,rack02正極絕緣電阻下限告警,Boolean,1,warning,"BESS3_rack02_status,11,61",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,40,rack02負極絕緣電阻下限告警,Boolean,1,warning,"BESS3_rack02_status,11,63",
儲能櫃1_2,戶外,BESS3_rack02_alert,3,41,rack02箱壓差上限告警,Boolean,1,warning,,
儲能櫃1_2,戶外,BESS3_rack02_alert,3,42,rack02箱溫差上限告警,Boolean,1,warning,,
儲能櫃1_2,戶外,BESS3_rack02_alert,3,43,rack02組端電壓上限保護,Boolean,1,protection,"BESS3_rack02_status,11,51",PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,44,rack02組端電壓下限保護,Boolean,1,protection,"BESS3_rack02_status,11,51",PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,45,rack02充電電流上限保護,Boolean,1,protection,"BESS3_rack02_status,11,53",PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,46,rack02放電電流上限保護,Boolean,1,protection,"BESS3_rack02_status,11,53",PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,47,rack02單體電壓上限保護,Boolean,1,protection,"BESS3_rack02_status,11,81",PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,48,rack02單體電壓下限保護,Boolean,1,protection,"BESS3_rack02_status,11,83",PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,49,rack02充電溫度上限保護,Boolean,1,protection,"BESS3_rack02_status,11,89",PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,50,rack02充電溫度下限保護,Boolean,1,protection,"BESS3_rack02_status,11,91",PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,51,rack02放電溫度上限保護,Boolean,1,protection,"BESS3_rack02_status,11,89",PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,52,rack02放電溫度下限保護,Boolean,1,protection,"BESS3_rack02_status,11,91",PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,53,rack02單體溫度上限保護,Boolean,1,protection,"BESS3_rack02_status,11,89",PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,54,rack02單體溫度下限保護,Boolean,1,protection,"BESS3_rack02_status,11,91",PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,55,rack02環境溫度上限保護,Boolean,1,protection,"BESS3_rack02_status,11,59",PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,56,rack02環境溫度下限保護,Boolean,1,protection,"BESS3_rack02_status,11,59",PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,57,rack02動力線溫度上限保護,Boolean,1,protection,,PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,58,rack02組SOC上限保護,Boolean,1,protection,"BESS3_rack02_status,11,55",PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,59,rack02組SOC下限保護,Boolean,1,protection,"BESS3_rack02_status,11,55",PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,60,rack02正極絕緣電阻下限保護,Boolean,1,protection,"BESS3_rack02_status,11,61",PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,61,rack02負極絕緣電阻下限保護,Boolean,1,protection,"BESS3_rack02_status,11,63",PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,62,rack02箱壓差上限保護,Boolean,1,protection,,PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,63,rack02箱溫差上限保護,Boolean,1,protection,,PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,64,rack02電池溫度溫升過快,Boolean,1,warning,,
儲能櫃1_2,戶外,BESS3_rack02_alert,3,65,rack02動力線溫度溫升過快,Boolean,1,warning,,
儲能櫃1_2,戶外,BESS3_rack02_alert,3,66,rack02BMU通訊故障,Boolean,1,fault,,
儲能櫃1_2,戶外,BESS3_rack02_alert,3,67,rack02BCMU通訊故障,Boolean,1,fault,,
儲能櫃1_2,戶外,BESS3_rack02_alert,3,68,rack02單體電壓採集線故障,Boolean,1,fault,,
儲能櫃1_2,戶外,BESS3_rack02_alert,3,69,rack02總壓採集線故障,Boolean,1,fault,,
儲能櫃1_2,戶外,BESS3_rack02_alert,3,70,rack02電流採集線故障,Boolean,1,fault,,
儲能櫃1_2,戶外,BESS3_rack02_alert,3,71,rack02溫度採集斷線,Boolean,1,fault,,
儲能櫃1_2,戶外,BESS3_rack02_alert,3,72,rack02溫度採集短路,Boolean,1,fault,,
儲能櫃1_2,戶外,BESS3_rack02_alert,3,73,rack02BMS設備故障,Boolean,1,fault,,
儲能櫃1_2,戶外,BESS3_rack02_alert,3,74,rack02單體電壓無效,Boolean,1,fault,,
儲能櫃1_2,戶外,BESS3_rack02_alert,3,75,rack02單體溫度無效,Boolean,1,fault,,
儲能櫃1_2,戶外,BESS3_rack02_alert,3,76,rack02組端電壓無效,Boolean,1,protection,,PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,77,rack02組電流異常,Boolean,1,protection,,PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,78,rack02消防報警,Boolean,1,protection,,PCS1
儲能櫃1_2,戶外,BESS3_rack02_alert,3,79,rack02水浸報警,Boolean,1,protection,,PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,1,rack03組端電壓上限預警,Boolean,1,earlywarning,"BESS3_rack03_status,12,51",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,2,rack03組端電壓下限預警,Boolean,1,earlywarning,"BESS3_rack03_status,12,51",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,3,rack03充電電流上限預警,Boolean,1,earlywarning,"BESS3_rack03_status,12,53",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,4,rack03放電電流上限預警,Boolean,1,earlywarning,"BESS3_rack03_status,12,53",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,5,rack03單體電壓上限預警,Boolean,1,earlywarning,"BESS3_rack03_status,12,81",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,6,rack03單體電壓下限預警,Boolean,1,earlywarning,"BESS3_rack03_status,12,83",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,7,rack03充電溫度上限預警,Boolean,1,earlywarning,"BESS3_rack03_status,12,89",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,8,rack03充電溫度下限預警,Boolean,1,earlywarning,"BESS3_rack03_status,12,91",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,9,rack03放電溫度上限預警,Boolean,1,earlywarning,"BESS3_rack03_status,12,89",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,10,rack03放電溫度下限預警,Boolean,1,earlywarning,"BESS3_rack03_status,12,91",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,11,rack03單體溫度上限預警,Boolean,1,earlywarning,"BESS3_rack03_status,12,89",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,12,rack03單體溫度下限預警,Boolean,1,earlywarning,"BESS3_rack03_status,12,91",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,13,rack03環境溫度上限預警,Boolean,1,earlywarning,"BESS3_rack03_status,12,59",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,14,rack03環境溫度下限預警,Boolean,1,earlywarning,"BESS3_rack03_status,12,59",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,15,rack03動力線溫度上限預警,Boolean,1,earlywarning,,
儲能櫃1_2,戶外,BESS3_rack03_alert,4,16,rack03組SOC上限預警,Boolean,1,earlywarning,"BESS3_rack03_status,12,55",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,17,rack03組SOC下限預警,Boolean,1,earlywarning,"BESS3_rack03_status,12,55",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,18,rack03正極絕緣電阻下限預警,Boolean,1,earlywarning,"BESS3_rack03_status,12,61",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,19,rack03負極絕緣電阻下限預警,Boolean,1,earlywarning,"BESS3_rack03_status,12,63",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,20,rack03箱壓差上限預警,Boolean,1,earlywarning,,
儲能櫃1_2,戶外,BESS3_rack03_alert,4,21,rack03箱溫差上限預警,Boolean,1,earlywarning,,
儲能櫃1_2,戶外,BESS3_rack03_alert,4,22,rack03組端電壓上限告警,Boolean,1,warning,"BESS3_rack03_status,12,51",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,23,rack03組端電壓下限告警,Boolean,1,warning,"BESS3_rack03_status,12,51",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,24,rack03充電電流上限告警,Boolean,1,warning,"BESS3_rack03_status,12,53",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,25,rack03放電電流上限告警,Boolean,1,warning,"BESS3_rack03_status,12,53",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,26,rack03單體電壓上限告警,Boolean,1,warning,"BESS3_rack03_status,12,81",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,27,rack03單體電壓下限告警,Boolean,1,warning,"BESS3_rack03_status,12,83",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,28,rack03充電溫度上限告警,Boolean,1,warning,"BESS3_rack03_status,12,89",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,29,rack03充電溫度下限告警,Boolean,1,warning,"BESS3_rack03_status,12,91",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,30,rack03放電溫度上限告警,Boolean,1,warning,"BESS3_rack03_status,12,89",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,31,rack03放電溫度下限告警,Boolean,1,warning,"BESS3_rack03_status,12,91",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,32,rack03單體溫度上限告警,Boolean,1,warning,"BESS3_rack03_status,12,89",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,33,rack03單體溫度下限告警,Boolean,1,warning,"BESS3_rack03_status,12,91",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,34,rack03環境溫度上限告警,Boolean,1,warning,"BESS3_rack03_status,12,59",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,35,rack03環境溫度下限告警,Boolean,1,warning,"BESS3_rack03_status,12,59",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,36,rack03動力線溫度上限告警,Boolean,1,warning,,
儲能櫃1_2,戶外,BESS3_rack03_alert,4,37,rack03組SOC上限告警,Boolean,1,warning,"BESS3_rack03_status,12,55",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,38,rack03組SOC下限告警,Boolean,1,warning,"BESS3_rack03_status,12,55",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,39,rack03正極絕緣電阻下限告警,Boolean,1,warning,"BESS3_rack03_status,12,61",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,40,rack03負極絕緣電阻下限告警,Boolean,1,warning,"BESS3_rack03_status,12,63",
儲能櫃1_2,戶外,BESS3_rack03_alert,4,41,rack03箱壓差上限告警,Boolean,1,warning,,
儲能櫃1_2,戶外,BESS3_rack03_alert,4,42,rack03箱溫差上限告警,Boolean,1,warning,,
儲能櫃1_2,戶外,BESS3_rack03_alert,4,43,rack03組端電壓上限保護,Boolean,1,protection,"BESS3_rack03_status,12,51",PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,44,rack03組端電壓下限保護,Boolean,1,protection,"BESS3_rack03_status,12,51",PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,45,rack03充電電流上限保護,Boolean,1,protection,"BESS3_rack03_status,12,53",PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,46,rack03放電電流上限保護,Boolean,1,protection,"BESS3_rack03_status,12,53",PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,47,rack03單體電壓上限保護,Boolean,1,protection,"BESS3_rack03_status,12,81",PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,48,rack03單體電壓下限保護,Boolean,1,protection,"BESS3_rack03_status,12,83",PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,49,rack03充電溫度上限保護,Boolean,1,protection,"BESS3_rack03_status,12,89",PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,50,rack03充電溫度下限保護,Boolean,1,protection,"BESS3_rack03_status,12,91",PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,51,rack03放電溫度上限保護,Boolean,1,protection,"BESS3_rack03_status,12,89",PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,52,rack03放電溫度下限保護,Boolean,1,protection,"BESS3_rack03_status,12,91",PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,53,rack03單體溫度上限保護,Boolean,1,protection,"BESS3_rack03_status,12,89",PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,54,rack03單體溫度下限保護,Boolean,1,protection,"BESS3_rack03_status,12,91",PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,55,rack03環境溫度上限保護,Boolean,1,protection,"BESS3_rack03_status,12,59",PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,56,rack03環境溫度下限保護,Boolean,1,protection,"BESS3_rack03_status,12,59",PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,57,rack03動力線溫度上限保護,Boolean,1,protection,,PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,58,rack03組SOC上限保護,Boolean,1,protection,"BESS3_rack03_status,12,55",PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,59,rack03組SOC下限保護,Boolean,1,protection,"BESS3_rack03_status,12,55",PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,60,rack03正極絕緣電阻下限保護,Boolean,1,protection,"BESS3_rack03_status,12,61",PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,61,rack03負極絕緣電阻下限保護,Boolean,1,protection,"BESS3_rack03_status,12,63",PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,62,rack03箱壓差上限保護,Boolean,1,protection,,PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,63,rack03箱溫差上限保護,Boolean,1,protection,,PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,64,rack03電池溫度溫升過快,Boolean,1,warning,,
儲能櫃1_2,戶外,BESS3_rack03_alert,4,65,rack03動力線溫度溫升過快,Boolean,1,warning,,
儲能櫃1_2,戶外,BESS3_rack03_alert,4,66,rack03BMU通訊故障,Boolean,1,fault,,
儲能櫃1_2,戶外,BESS3_rack03_alert,4,67,rack03BCMU通訊故障,Boolean,1,fault,,
儲能櫃1_2,戶外,BESS3_rack03_alert,4,68,rack03單體電壓採集線故障,Boolean,1,fault,,
儲能櫃1_2,戶外,BESS3_rack03_alert,4,69,rack03總壓採集線故障,Boolean,1,fault,,
儲能櫃1_2,戶外,BESS3_rack03_alert,4,70,rack03電流採集線故障,Boolean,1,fault,,
儲能櫃1_2,戶外,BESS3_rack03_alert,4,71,rack03溫度採集斷線,Boolean,1,fault,,
儲能櫃1_2,戶外,BESS3_rack03_alert,4,72,rack03溫度採集短路,Boolean,1,fault,,
儲能櫃1_2,戶外,BESS3_rack03_alert,4,73,rack03BMS設備故障,Boolean,1,fault,,
儲能櫃1_2,戶外,BESS3_rack03_alert,4,74,rack03單體電壓無效,Boolean,1,fault,,
儲能櫃1_2,戶外,BESS3_rack03_alert,4,75,rack03單體溫度無效,Boolean,1,fault,,
儲能櫃1_2,戶外,BESS3_rack03_alert,4,76,rack03組端電壓無效,Boolean,1,protection,,PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,77,rack03組電流異常,Boolean,1,protection,,PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,78,rack03消防報警,Boolean,1,protection,,PCS1
儲能櫃1_2,戶外,BESS3_rack03_alert,4,79,rack03水浸報警,Boolean,1,protection,,PCS1
儲能櫃1_2,戶外,BESS3_rack04_alert,5,1,rack04組端電壓上限預警,Boolean,1,earlywarning,"BESS3_rack04_status,13,51",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,2,rack04組端電壓下限預警,Boolean,1,earlywarning,"BESS3_rack04_status,13,51",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,3,rack04充電電流上限預警,Boolean,1,earlywarning,"BESS3_rack04_status,13,53",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,4,rack04放電電流上限預警,Boolean,1,earlywarning,"BESS3_rack04_status,13,53",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,5,rack04單體電壓上限預警,Boolean,1,earlywarning,"BESS3_rack04_status,13,81",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,6,rack04單體電壓下限預警,Boolean,1,earlywarning,"BESS3_rack04_status,13,83",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,7,rack04充電溫度上限預警,Boolean,1,earlywarning,"BESS3_rack04_status,13,89",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,8,rack04充電溫度下限預警,Boolean,1,earlywarning,"BESS3_rack04_status,13,91",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,9,rack04放電溫度上限預警,Boolean,1,earlywarning,"BESS3_rack04_status,13,89",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,10,rack04放電溫度下限預警,Boolean,1,earlywarning,"BESS3_rack04_status,13,91",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,11,rack04單體溫度上限預警,Boolean,1,earlywarning,"BESS3_rack04_status,13,89",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,12,rack04單體溫度下限預警,Boolean,1,earlywarning,"BESS3_rack04_status,13,91",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,13,rack04環境溫度上限預警,Boolean,1,earlywarning,"BESS3_rack04_status,13,59",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,14,rack04環境溫度下限預警,Boolean,1,earlywarning,"BESS3_rack04_status,13,59",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,15,rack04動力線溫度上限預警,Boolean,1,earlywarning,,
儲能櫃1_2,戶外,BESS3_rack04_alert,5,16,rack04組SOC上限預警,Boolean,1,earlywarning,"BESS3_rack04_status,13,55",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,17,rack04組SOC下限預警,Boolean,1,earlywarning,"BESS3_rack04_status,13,55",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,18,rack04正極絕緣電阻下限預警,Boolean,1,earlywarning,"BESS3_rack04_status,13,61",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,19,rack04負極絕緣電阻下限預警,Boolean,1,earlywarning,"BESS3_rack04_status,13,63",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,20,rack04箱壓差上限預警,Boolean,1,earlywarning,,
儲能櫃1_2,戶外,BESS3_rack04_alert,5,21,rack04箱溫差上限預警,Boolean,1,earlywarning,,
儲能櫃1_2,戶外,BESS3_rack04_alert,5,22,rack04組端電壓上限告警,Boolean,1,warning,"BESS3_rack04_status,13,51",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,23,rack04組端電壓下限告警,Boolean,1,warning,"BESS3_rack04_status,13,51",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,24,rack04充電電流上限告警,Boolean,1,warning,"BESS3_rack04_status,13,53",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,25,rack04放電電流上限告警,Boolean,1,warning,"BESS3_rack04_status,13,53",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,26,rack04單體電壓上限告警,Boolean,1,warning,"BESS3_rack04_status,13,81",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,27,rack04單體電壓下限告警,Boolean,1,warning,"BESS3_rack04_status,13,83",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,28,rack04充電溫度上限告警,Boolean,1,warning,"BESS3_rack04_status,13,89",
儲能櫃1_2,戶外,BESS3_rack04_alert,5,29,rack04充電溫度下限告警,Boolean,1,warning,"BESS3_rack04_status,13,91",
